ID_A,ID_B,Level
309,840,Major
309,842,Major
309,849,Major
852,309,Major
309,856,Major
309,858,Major
309,859,Major
309,863,Major
309,864,Major
309,878,Major
905,309,Major
912,309,Major
932,309,Major
936,309,Major
939,309,Major
309,957,Major
958,309,Major
983,309,Major
309,994,Major
309,1008,Major
309,1019,Major
1021,309,Major
309,1047,Major
309,1048,Major
309,1063,Major
309,1064,Major
1076,309,Major
309,1085,Major
309,1088,Major
309,1093,Major
1095,309,Major
309,1102,Major
309,1103,Major
309,1106,Major
309,1122,Major
309,1152,Major
1154,309,Major
309,1171,Major
309,1182,Major
1201,309,Major
309,1228,Major
1231,309,Major
1232,309,Major
1242,309,Major
309,1247,Major
309,1257,Major
309,1269,Major
309,1290,Major
1296,309,Major
309,1300,Major
309,1311,Major
309,1312,Major
1318,309,Major
309,1319,Major
309,1323,Major
1325,309,Major
309,1326,Major
1327,309,Major
309,1343,Major
309,1345,Major
1348,309,Major
1349,309,Major
309,1374,Major
1376,309,Major
309,1380,Major
1382,309,Major
309,1386,Major
309,1397,Major
1402,309,Major
309,1403,Major
1425,309,Major
309,1429,Major
309,1446,Major
309,1453,Major
1457,309,Major
309,1458,Major
309,1503,Major
309,1507,Major
309,1512,Major
309,1519,Major
1520,309,Major
309,1525,Major
309,1526,Major
309,1533,Major
1534,309,Major
1535,309,Major
1536,309,Major
1537,309,Major
309,1541,Major
309,1545,Major
