ID_A,ID_B,Level,label
306,473,Major,0
306,505,Major,0
306,510,Major,0
306,511,Major,0
306,517,Major,0
306,526,Major,0
306,567,Major,0
306,585,Major,0
306,608,Major,0
306,654,Major,0
666,306,Major,0
306,684,Major,0
306,703,Moderate,1
306,708,Major,0
306,709,Minor,2
306,710,Moderate,1
306,713,Minor,2
306,744,Minor,2
306,745,Minor,2
306,767,Major,0
306,788,Major,0
306,789,Minor,2
306,796,Major,0
306,799,Major,0
801,306,Major,0
306,849,Moderate,1
306,957,Major,0
306,1019,Major,0
306,1020,Major,0
306,1064,Major,0
306,1085,Major,0
306,1088,Minor,2
306,1093,Major,0
306,1103,Major,0
306,1167,Moderate,1
306,1171,Moderate,1
306,1203,Major,0
306,1246,Moderate,1
306,1257,Major,0
306,1282,Major,0
306,1288,Major,0
306,1290,Moderate,1
306,1326,Major,0
306,1327,Moderate,1
306,1346,Major,0
306,1372,Major,0
306,1376,Major,0
306,1381,Major,0
306,1397,Moderate,1
306,1419,Moderate,1
306,1457,Major,0
306,1492,Major,0
306,1519,Major,0
306,1525,Major,0
920,1176,Minor,2
308,11,Major,0
308,106,Major,0
308,130,Major,0
308,320,Major,0
308,332,Major,0
308,334,Major,0
308,339,Major,0
308,342,Major,0
308,1412,Major,0
308,352,Major,0
354,308,Major,0
308,356,Major,0
308,357,Moderate,1
308,359,Major,0
308,362,Major,0
308,368,Major,0
308,372,Moderate,1
308,375,Major,0
308,376,Major,0
308,377,Major,0
308,378,Major,0
308,380,Major,0
308,382,Major,0
308,427,Moderate,1
308,444,Major,0
308,451,Major,0
308,455,Major,0
308,472,Major,0
308,473,Major,0
308,480,Moderate,1
308,484,Major,0
308,498,Moderate,1
308,502,Moderate,1
308,504,Moderate,1
308,509,Moderate,1
308,510,Moderate,1
308,511,Moderate,1
308,517,Major,0
308,526,Major,0
308,552,Major,0
308,557,Moderate,1
308,558,Major,0
308,560,Major,0
308,564,Moderate,1
308,568,Major,0
308,585,Major,0
308,589,Major,0
308,591,Major,0
308,592,Major,0
308,594,Major,0
308,600,Major,0
308,609,Major,0
308,654,Moderate,1
308,1330,Major,0
308,675,Major,0
308,699,Major,0
308,703,Major,0
308,708,Major,0
308,709,Major,0
308,710,Major,0
308,713,Major,0
308,725,Major,0
308,744,Major,0
308,745,Major,0
308,768,Major,0
308,769,Major,0
308,790,Moderate,1
308,793,Major,0
308,795,Major,0
308,803,Major,0
308,830,Major,0
308,841,Major,0
308,842,Moderate,1
308,849,Moderate,1
308,859,Major,0
308,862,Major,0
308,882,Major,0
308,886,Moderate,1
308,893,Major,0
308,898,Major,0
308,902,Major,0
308,920,Major,0
308,936,Major,0
308,957,Major,0
308,970,Major,0
308,972,Major,0
308,977,Major,0
308,984,Major,0
308,985,Major,0
308,1004,Major,0
308,1019,Major,0
308,1021,Moderate,1
308,1023,Major,0
308,1039,Moderate,1
308,1047,Major,0
308,1053,Major,0
308,1064,Major,0
308,1085,Major,0
308,1087,Major,0
308,1088,Major,0
308,1093,Major,0
308,1097,Major,0
308,1103,Major,0
308,1105,Major,0
308,1109,Major,0
308,1110,Major,0
308,1114,Major,0
308,1136,Major,0
308,1145,Moderate,1
308,1167,Major,0
308,1170,Major,0
308,1171,Major,0
308,1180,Major,0
308,1190,Major,0
308,1192,Major,0
308,1197,Major,0
308,1201,Major,0
308,1203,Major,0
308,1235,Moderate,1
1252,308,Moderate,1
308,1256,Moderate,1
308,1257,Major,0
308,1259,Moderate,1
308,1261,Moderate,1
308,1274,Moderate,1
308,1280,Major,0
308,1282,Major,0
308,1288,Major,0
308,1290,Major,0
308,1298,Major,0
308,1310,Major,0
308,1326,Major,0
308,1327,Major,0
308,1339,Major,0
308,1353,Moderate,1
308,1356,Major,0
308,1357,Major,0
308,1370,Moderate,1
308,1376,Major,0
308,1380,Major,0
308,1387,Moderate,1
308,1391,Moderate,1
308,1396,Major,0
308,1397,Major,0
308,1398,Major,0
308,1403,Major,0
308,1419,Major,0
308,1437,Major,0
308,1426,Major,0
308,1445,Major,0
308,1446,Major,0
308,1453,Moderate,1
308,1455,Moderate,1
308,1458,Major,0
308,1470,Major,0
308,1483,Major,0
308,1487,Major,0
308,1507,Major,0
308,1508,Major,0
308,1511,Moderate,1
308,1514,Major,0
308,1516,Major,0
308,1526,Major,0
308,1534,Major,0
308,1535,Major,0
308,1536,Major,0
308,1537,Major,0
1540,308,Moderate,1
308,1551,Moderate,1
308,1553,Major,0
2,309,Moderate,1
320,309,Moderate,1
309,334,Major,0
309,342,Major,0
309,346,Major,0
354,309,Major,0
309,358,Moderate,1
309,372,Moderate,1
309,375,Major,0
376,309,Moderate,1
377,309,Moderate,1
309,383,Moderate,1
431,309,Moderate,1
309,455,Major,0
472,309,Moderate,1
473,309,Moderate,1
309,505,Major,0
309,510,Major,0
309,511,Moderate,1
517,309,Moderate,1
309,526,Moderate,1
527,309,Moderate,1
309,560,Major,0
309,567,Major,0
309,585,Major,0
608,309,Moderate,1
309,654,Major,0
666,309,Moderate,1
309,684,Moderate,1
309,703,Major,0
708,309,Moderate,1
309,709,Moderate,1
713,309,Moderate,1
744,309,Major,0
745,309,Major,0
309,767,Major,0
309,768,Moderate,1
309,788,Major,0
309,789,Major,0
793,309,Major,0
309,796,Moderate,1
801,309,Moderate,1
309,849,Major,0
886,309,Moderate,1
890,309,Moderate,1
920,309,Moderate,1
309,957,Major,0
972,309,Moderate,1
985,309,Moderate,1
309,1008,Major,0
309,1019,Major,0
1020,309,Moderate,1
309,1022,Moderate,1
309,1047,Major,0
309,1064,Major,0
309,1085,Major,0
309,1087,Moderate,1
309,1088,Major,0
309,1093,Major,0
309,1103,Major,0
309,1170,Moderate,1
309,1171,Major,0
309,1246,Moderate,1
309,1257,Major,0
309,1282,Moderate,1
309,1288,Moderate,1
309,1290,Major,0
309,1326,Major,0
1327,309,Major,0
309,1345,Major,0
1346,309,Moderate,1
309,1372,Moderate,1
1376,309,Major,0
309,1380,Major,0
1381,309,Moderate,1
309,1397,Major,0
309,1403,Major,0
1419,309,Moderate,1
1437,309,Moderate,1
309,1446,Major,0
1457,309,Major,0
309,1458,Major,0
1466,309,Moderate,1
309,1492,Moderate,1
309,1507,Major,0
309,1519,Major,0
309,1525,Major,0
309,1526,Major,0
1534,309,Major,0
1535,309,Major,0
1536,309,Major,0
1537,309,Major,0
309,1538,Moderate,1
311,683,Moderate,1
311,710,Moderate,1
311,1085,Moderate,1
311,1203,Moderate,1
311,1419,Moderate,1
2,1149,Moderate,1
4,1149,Moderate,1
75,1149,Moderate,1
1149,79,Moderate,1
90,1149,Major,0
157,1149,Moderate,1
201,1149,Moderate,1
264,1149,Moderate,1
346,1149,Moderate,1
872,358,Moderate,1
375,872,Moderate,1
376,1149,Moderate,1
377,1149,Moderate,1
383,1149,Moderate,1
472,1149,Moderate,1
473,1149,Moderate,1
1149,505,Moderate,1
1149,510,Moderate,1
511,1149,Moderate,1
517,1149,Moderate,1
526,1149,Moderate,1
527,872,Moderate,1
608,1149,Moderate,1
1149,653,Moderate,1
1149,654,Moderate,1
666,1149,Moderate,1
684,1149,Moderate,1
708,1149,Moderate,1
744,1149,Moderate,1
745,1149,Moderate,1
1149,767,Moderate,1
788,1149,Moderate,1
796,1149,Moderate,1
801,1149,Moderate,1
957,1149,Moderate,1
985,872,Moderate,1
1004,1149,Moderate,1
872,1008,Moderate,1
1019,1149,Major,0
1020,1149,Moderate,1
1149,1064,Moderate,1
1149,1085,Moderate,1
1093,1149,Major,0
872,1103,Moderate,1
872,1171,Minor,2
1149,1257,Moderate,1
1282,1149,Moderate,1
1149,1288,Moderate,1
1149,1326,Moderate,1
1346,1149,Moderate,1
1372,1149,Moderate,1
1376,1149,Moderate,1
1381,1149,Moderate,1
1419,1149,Moderate,1
1457,1149,Major,0
1492,1149,Moderate,1
1519,1149,Major,0
1525,1149,Moderate,1
872,1538,Minor,2
312,346,Moderate,1
312,585,Moderate,1
312,1085,Moderate,1
1203,312,Moderate,1
312,1326,Major,0
1419,312,Moderate,1
354,314,Moderate,1
314,511,Moderate,1
314,709,Moderate,1
971,314,Moderate,1
985,314,Moderate,1
317,358,Moderate,1
317,511,Moderate,1
317,549,Moderate,1
317,567,Moderate,1
317,710,Moderate,1
317,713,Moderate,1
317,788,Moderate,1
317,799,Moderate,1
317,1019,Moderate,1
317,1327,Moderate,1
317,1376,Moderate,1
317,1397,Moderate,1
317,1419,Moderate,1
49,320,Moderate,1
320,68,Moderate,1
320,70,Moderate,1
320,129,Moderate,1
320,130,Moderate,1
235,320,Moderate,1
268,320,Moderate,1
276,320,Moderate,1
320,302,Minor,2
330,320,Moderate,1
332,320,Major,0
320,334,Moderate,1
320,340,Moderate,1
320,346,Moderate,1
352,320,Moderate,1
354,320,Moderate,1
320,356,Moderate,1
320,357,Moderate,1
320,359,Moderate,1
320,360,Moderate,1
320,365,Moderate,1
320,366,Moderate,1
320,373,Moderate,1
320,376,Moderate,1
320,377,Moderate,1
320,379,Moderate,1
320,380,Major,0
320,381,Moderate,1
320,385,Minor,2
416,320,Major,0
320,427,Moderate,1
320,434,Moderate,1
320,444,Moderate,1
320,451,Moderate,1
320,453,Moderate,1
1515,320,Moderate,1
320,459,Moderate,1
320,478,Moderate,1
482,320,Moderate,1
320,484,Moderate,1
320,488,Moderate,1
320,489,Moderate,1
492,320,Moderate,1
320,493,Moderate,1
320,498,Moderate,1
320,502,Moderate,1
503,320,Moderate,1
320,505,Moderate,1
507,320,Minor,2
320,510,Moderate,1
517,320,Moderate,1
320,522,Moderate,1
527,320,Moderate,1
530,320,Moderate,1
546,320,Moderate,1
550,320,Moderate,1
320,552,Moderate,1
320,554,Moderate,1
320,555,Moderate,1
320,558,Moderate,1
320,560,Moderate,1
320,566,Moderate,1
320,567,Moderate,1
320,568,Moderate,1
320,572,Moderate,1
574,320,Moderate,1
320,585,Major,0
589,320,Moderate,1
590,320,Moderate,1
600,320,Moderate,1
320,602,Moderate,1
320,606,Moderate,1
608,320,Moderate,1
320,612,Moderate,1
320,646,Minor,2
320,651,Moderate,1
669,320,Minor,2
320,674,Moderate,1
320,699,Moderate,1
320,708,Moderate,1
320,709,Moderate,1
320,710,Moderate,1
713,320,Moderate,1
723,320,Moderate,1
320,725,Moderate,1
320,730,Major,0
320,731,Major,0
320,733,Major,0
320,734,Major,0
320,737,Major,0
320,738,Major,0
320,739,Major,0
320,740,Major,0
320,754,Moderate,1
320,763,Moderate,1
320,765,Moderate,1
320,769,Moderate,1
320,770,Moderate,1
320,772,Moderate,1
320,774,Moderate,1
320,775,Moderate,1
778,320,Moderate,1
320,788,Moderate,1
320,789,Moderate,1
320,793,Major,0
795,320,Moderate,1
320,796,Moderate,1
320,813,Moderate,1
320,835,Moderate,1
320,836,Moderate,1
320,839,Minor,2
320,840,Major,0
320,841,Moderate,1
852,320,Moderate,1
320,859,Moderate,1
320,862,Moderate,1
320,864,Moderate,1
320,878,Moderate,1
320,884,Moderate,1
320,888,Moderate,1
320,892,Moderate,1
320,893,Moderate,1
898,320,Moderate,1
320,902,Moderate,1
320,909,Moderate,1
320,916,Moderate,1
920,320,Moderate,1
320,925,Moderate,1
320,930,Moderate,1
320,938,Moderate,1
320,960,Moderate,1
320,963,Moderate,1
970,320,Moderate,1
320,972,Moderate,1
320,975,Moderate,1
320,977,Moderate,1
983,320,Moderate,1
987,320,Moderate,1
320,992,Minor,2
320,996,Moderate,1
320,999,Moderate,1
320,1003,Moderate,1
320,1009,Moderate,1
1011,320,Moderate,1
1012,320,Moderate,1
320,1015,Moderate,1
320,1019,Moderate,1
320,1020,Moderate,1
320,1022,Moderate,1
320,1023,Moderate,1
1026,320,Moderate,1
320,1028,Moderate,1
320,1037,Minor,2
320,1045,Minor,2
320,1047,Moderate,1
320,1052,Moderate,1
320,1053,Moderate,1
320,1060,Moderate,1
320,1065,Moderate,1
1068,320,Moderate,1
320,1069,Moderate,1
320,1081,Moderate,1
320,1085,Major,0
1091,320,Moderate,1
320,1093,Moderate,1
320,1102,Moderate,1
320,1103,Moderate,1
320,1107,Moderate,1
320,1109,Moderate,1
320,1110,Moderate,1
320,1120,Moderate,1
320,1122,Major,0
320,1136,Moderate,1
1145,320,Moderate,1
320,1161,Moderate,1
1162,320,Moderate,1
320,1163,Moderate,1
320,1164,Moderate,1
320,1165,Moderate,1
320,1168,Moderate,1
320,1171,Moderate,1
320,1172,Moderate,1
320,1180,Moderate,1
320,1182,Moderate,1
1186,320,Moderate,1
320,1194,Moderate,1
1218,320,Moderate,1
1223,320,Moderate,1
320,1229,Moderate,1
320,1235,Moderate,1
1239,320,Moderate,1
320,1246,Moderate,1
320,1248,Moderate,1
320,1257,Moderate,1
320,1259,Moderate,1
320,1263,Moderate,1
320,1264,Moderate,1
1274,320,Moderate,1
1279,320,Moderate,1
320,1280,Moderate,1
1285,320,Moderate,1
320,1286,Moderate,1
320,1288,Moderate,1
320,1290,Moderate,1
320,1297,Moderate,1
320,1298,Major,0
320,1311,Moderate,1
320,1325,Moderate,1
320,1326,Major,0
320,1327,Moderate,1
320,1339,Moderate,1
1346,320,Moderate,1
320,1349,Minor,2
320,1352,Moderate,1
320,1353,Moderate,1
320,1355,Moderate,1
1356,320,Moderate,1
320,1357,Moderate,1
1363,320,Moderate,1
320,1364,Moderate,1
1365,320,Moderate,1
320,1366,Moderate,1
320,1367,Moderate,1
1369,320,Moderate,1
1370,320,Moderate,1
320,1372,Moderate,1
1375,320,Moderate,1
320,1376,Moderate,1
320,1379,Moderate,1
320,1381,Moderate,1
320,1390,Moderate,1
320,1392,Moderate,1
320,1396,Moderate,1
320,1397,Moderate,1
320,1400,Moderate,1
320,1403,Major,0
1407,320,Moderate,1
320,1419,Major,0
1437,320,Moderate,1
320,1426,Moderate,1
320,1440,Moderate,1
320,1443,Moderate,1
320,1444,Moderate,1
320,1446,Major,0
1450,320,Moderate,1
1451,320,Moderate,1
320,1453,Moderate,1
320,1455,Moderate,1
320,1458,Moderate,1
1461,320,Moderate,1
320,1466,Moderate,1
320,1487,Moderate,1
1493,320,Moderate,1
320,1494,Moderate,1
320,1498,Moderate,1
320,1501,Moderate,1
320,1507,Major,0
1511,320,Moderate,1
1513,320,Moderate,1
320,1514,Moderate,1
1518,320,Moderate,1
320,1519,Moderate,1
320,1525,Moderate,1
1534,320,Moderate,1
1535,320,Moderate,1
1536,320,Moderate,1
1537,320,Moderate,1
1540,320,Moderate,1
1542,320,Moderate,1
1550,320,Moderate,1
320,1551,Moderate,1
1554,320,Moderate,1
320,1555,Moderate,1
1561,320,Moderate,1
2,321,Moderate,1
321,346,Major,0
321,375,Moderate,1
376,321,Moderate,1
377,321,Moderate,1
321,383,Moderate,1
321,472,Moderate,1
321,473,Moderate,1
321,505,Moderate,1
321,510,Moderate,1
321,511,Moderate,1
517,321,Moderate,1
321,526,Moderate,1
321,585,Major,0
608,321,Moderate,1
321,654,Moderate,1
666,321,Moderate,1
321,684,Moderate,1
321,708,Moderate,1
321,767,Major,0
321,788,Moderate,1
321,796,Moderate,1
801,321,Moderate,1
321,957,Moderate,1
321,1019,Major,0
1020,321,Moderate,1
321,1064,Major,0
321,1085,Major,0
321,1093,Major,0
321,1103,Moderate,1
321,1282,Moderate,1
321,1288,Moderate,1
321,1326,Major,0
1346,321,Moderate,1
321,1372,Moderate,1
321,1376,Moderate,1
1381,321,Moderate,1
321,1419,Moderate,1
1457,321,Major,0
321,1492,Moderate,1
321,1519,Major,0
321,1525,Major,0
2,325,Moderate,1
325,346,Major,0
325,358,Moderate,1
325,361,Moderate,1
325,375,Moderate,1
376,325,Moderate,1
377,325,Moderate,1
325,383,Moderate,1
431,325,Minor,2
472,325,Moderate,1
473,325,Moderate,1
325,505,Moderate,1
325,510,Moderate,1
325,511,Moderate,1
517,325,Moderate,1
325,526,Moderate,1
539,325,Minor,2
325,567,Moderate,1
325,585,Major,0
608,325,Moderate,1
325,654,Moderate,1
666,325,Moderate,1
325,683,Moderate,1
325,684,Moderate,1
325,703,Moderate,1
708,325,Moderate,1
710,325,Moderate,1
713,325,Moderate,1
325,767,Major,0
325,788,Moderate,1
325,796,Moderate,1
801,325,Moderate,1
325,957,Moderate,1
325,1019,Major,0
1020,325,Moderate,1
325,1064,Major,0
325,1085,Major,0
325,1093,Major,0
325,1103,Moderate,1
325,1167,Moderate,1
325,1171,Moderate,1
1203,325,Major,0
325,1246,Moderate,1
325,1257,Major,0
325,1282,Moderate,1
325,1288,Moderate,1
325,1290,Moderate,1
325,1326,Major,0
1346,325,Moderate,1
325,1372,Moderate,1
1376,325,Moderate,1
1381,325,Moderate,1
1419,325,Moderate,1
1457,325,Major,0
325,1492,Moderate,1
325,1519,Major,0
325,1525,Major,0
326,346,Moderate,1
326,358,Moderate,1
326,375,Moderate,1
326,511,Moderate,1
326,567,Moderate,1
326,709,Moderate,1
326,710,Moderate,1
713,326,Moderate,1
326,788,Moderate,1
326,789,Moderate,1
326,849,Moderate,1
326,1019,Moderate,1
326,1085,Moderate,1
326,1203,Moderate,1
326,1288,Moderate,1
1327,326,Moderate,1
1376,326,Moderate,1
326,1397,Moderate,1
1419,326,Moderate,1
327,346,Moderate,1
354,327,Moderate,1
327,1085,Moderate,1
327,1203,Moderate,1
327,1419,Moderate,1
327,1446,Moderate,1
328,375,Major,0
328,511,Moderate,1
328,567,Moderate,1
328,703,Major,0
328,788,Moderate,1
328,799,Moderate,1
328,1022,Moderate,1
328,1023,Moderate,1
328,1053,Major,0
328,1085,Major,0
328,1087,Moderate,1
328,1093,Major,0
328,1171,Major,0
328,1246,Major,0
1381,328,Minor,2
329,358,Moderate,1
329,375,Moderate,1
329,511,Moderate,1
329,567,Moderate,1
329,709,Moderate,1
329,710,Moderate,1
713,329,Moderate,1
329,788,Moderate,1
329,849,Moderate,1
329,1019,Moderate,1
329,1288,Moderate,1
329,1327,Moderate,1
329,1376,Moderate,1
329,1397,Moderate,1
329,1419,Moderate,1
2,332,Major,0
332,130,Major,0
332,342,Major,0
332,346,Major,0
332,352,Major,0
332,356,Major,0
332,359,Major,0
332,361,Moderate,1
332,362,Major,0
332,375,Major,0
332,376,Major,0
332,377,Major,0
332,378,Major,0
332,383,Major,0
332,455,Major,0
332,472,Major,0
332,473,Major,0
332,505,Major,0
332,510,Major,0
332,511,Major,0
332,517,Major,0
332,526,Major,0
332,558,Major,0
332,567,Major,0
332,585,Major,0
589,332,Major,0
332,592,Major,0
332,600,Major,0
332,608,Major,0
332,654,Major,0
666,332,Major,0
332,684,Major,0
332,699,Major,0
332,703,Major,0
332,708,Major,0
332,709,Major,0
332,710,Major,0
332,713,Major,0
332,744,Major,0
332,745,Major,0
332,767,Major,0
332,768,Major,0
332,769,Major,0
332,788,Major,0
332,793,Major,0
332,795,Major,0
332,796,Major,0
801,332,Major,0
332,841,Major,0
332,882,Major,0
332,886,Moderate,1
332,893,Major,0
332,902,Major,0
332,920,Major,0
332,957,Major,0
970,332,Major,0
332,972,Major,0
332,1004,Major,0
332,1019,Major,0
332,1020,Major,0
332,1023,Major,0
332,1047,Major,0
332,1053,Major,0
332,1064,Major,0
332,1085,Major,0
332,1087,Major,0
332,1088,Major,0
332,1093,Major,0
332,1103,Major,0
332,1105,Major,0
332,1114,Major,0
332,1167,Major,0
332,1170,Major,0
332,1171,Major,0
332,1180,Major,0
332,1203,Major,0
332,1257,Major,0
332,1282,Major,0
332,1288,Major,0
332,1290,Major,0
332,1310,Major,0
332,1326,Major,0
332,1346,Major,0
332,1356,Major,0
332,1372,Major,0
332,1376,Major,0
332,1380,Major,0
332,1381,Major,0
332,1396,Major,0
332,1398,Major,0
332,1403,Major,0
332,1419,Major,0
1437,332,Major,0
332,1426,Major,0
332,1446,Major,0
332,1455,Major,0
332,1457,Major,0
332,1458,Major,0
332,1492,Major,0
332,1507,Major,0
332,1508,Major,0
332,1519,Major,0
332,1525,Major,0
332,1526,Major,0
332,1534,Major,0
332,1535,Major,0
332,1536,Major,0
1537,332,Major,0
334,333,Major,0
333,342,Major,0
346,333,Major,0
354,333,Major,0
358,333,Moderate,1
333,372,Moderate,1
375,333,Major,0
333,505,Major,0
333,510,Major,0
527,333,Moderate,1
560,333,Major,0
333,567,Major,0
333,654,Major,0
703,333,Major,0
709,333,Moderate,1
745,333,Major,0
333,767,Major,0
768,333,Moderate,1
788,333,Major,0
333,789,Major,0
333,849,Major,0
886,333,Moderate,1
957,333,Major,0
333,1008,Major,0
1019,333,Major,0
333,1022,Moderate,1
333,1047,Major,0
333,1064,Major,0
1087,333,Moderate,1
333,1088,Major,0
1103,333,Major,0
1170,333,Moderate,1
1171,333,Major,0
1246,333,Moderate,1
333,1257,Major,0
1282,333,Moderate,1
333,1288,Moderate,1
1290,333,Major,0
333,1326,Major,0
333,1345,Major,0
1372,333,Moderate,1
1376,333,Major,0
1397,333,Major,0
1446,333,Major,0
1458,333,Major,0
1466,333,Moderate,1
333,1507,Major,0
1525,333,Moderate,1
333,1526,Major,0
1534,333,Major,0
1535,333,Major,0
1536,333,Major,0
53,334,Moderate,1
54,334,Major,0
72,334,Major,0
334,129,Moderate,1
146,334,Moderate,1
334,147,Major,0
334,168,Major,0
195,334,Moderate,1
330,334,Moderate,1
341,334,Major,0
334,346,Major,0
354,334,Moderate,1
334,358,Major,0
334,360,Moderate,1
365,334,Moderate,1
373,334,Major,0
375,334,Moderate,1
379,334,Moderate,1
386,334,Major,0
334,444,Moderate,1
334,451,Moderate,1
478,334,Major,0
334,484,Major,0
492,334,Major,0
334,493,Moderate,1
334,497,Moderate,1
334,505,Moderate,1
334,510,Moderate,1
334,511,Major,0
517,334,Moderate,1
334,522,Moderate,1
530,334,Major,0
334,533,Major,0
334,559,Major,0
563,334,Moderate,1
334,567,Major,0
568,334,Moderate,1
569,334,Moderate,1
334,585,Major,0
588,334,Moderate,1
590,334,Major,0
334,654,Moderate,1
669,334,Moderate,1
670,334,Moderate,1
334,709,Major,0
713,334,Major,0
719,334,Major,0
334,748,Major,0
754,334,Moderate,1
334,762,Moderate,1
763,334,Major,0
334,765,Moderate,1
334,767,Moderate,1
774,334,Major,0
788,334,Moderate,1
334,789,Moderate,1
334,790,Moderate,1
334,792,Moderate,1
793,334,Major,0
334,794,Moderate,1
334,798,Major,0
334,804,Moderate,1
334,840,Major,0
334,842,Major,0
334,849,Major,0
935,334,Moderate,1
920,334,Moderate,1
923,334,Moderate,1
928,334,Moderate,1
953,334,Moderate,1
334,957,Moderate,1
958,334,Major,0
971,334,Major,0
974,334,Major,0
334,977,Moderate,1
989,334,Major,0
996,334,Moderate,1
1003,334,Major,0
1005,334,Major,0
334,1008,Moderate,1
1011,334,Major,0
1019,334,Moderate,1
334,1023,Moderate,1
334,1047,Moderate,1
1053,334,Moderate,1
334,1063,Moderate,1
1071,334,Moderate,1
334,1085,Major,0
334,1088,Moderate,1
334,1103,Moderate,1
1112,334,Moderate,1
334,1122,Major,0
1136,334,Moderate,1
1145,334,Major,0
334,1171,Moderate,1
1172,334,Major,0
1198,334,Major,0
1231,334,Moderate,1
1232,334,Moderate,1
334,1235,Moderate,1
1242,334,Moderate,1
334,1248,Moderate,1
334,1257,Major,0
1258,334,Major,0
1259,334,Major,0
1261,334,Major,0
334,1266,Moderate,1
1274,334,Major,0
1280,334,Moderate,1
334,1281,Moderate,1
334,1288,Moderate,1
334,1289,Moderate,1
334,1298,Major,0
1300,334,Major,0
334,1301,Moderate,1
1306,334,Moderate,1
334,1311,Moderate,1
334,1323,Moderate,1
334,1326,Major,0
334,1339,Moderate,1
334,1354,Major,0
334,1357,Moderate,1
1368,334,Moderate,1
334,1374,Moderate,1
1376,334,Moderate,1
1381,334,Moderate,1
334,1386,Moderate,1
334,1389,Major,0
1392,334,Major,0
334,1394,Major,0
334,1403,Major,0
1437,334,Moderate,1
334,1429,Moderate,1
334,1446,Major,0
334,1453,Moderate,1
1455,334,Moderate,1
1458,334,Moderate,1
1493,334,Moderate,1
334,1494,Major,0
334,1501,Major,0
334,1504,Moderate,1
334,1507,Major,0
1514,334,Moderate,1
334,1519,Moderate,1
1528,334,Major,0
1529,334,Moderate,1
1542,334,Major,0
334,1545,Major,0
1550,334,Moderate,1
608,336,Moderate,1
713,336,Moderate,1
336,1085,Major,0
336,1203,Major,0
1327,336,Moderate,1
1376,336,Moderate,1
336,1397,Moderate,1
337,713,Moderate,1
337,849,Moderate,1
690,505,Moderate,1
690,510,Moderate,1
690,789,Moderate,1
690,1419,Moderate,1
690,1446,Moderate,1
339,346,Major,0
354,339,Major,0
375,339,Moderate,1
455,339,Moderate,1
339,505,Moderate,1
339,510,Moderate,1
339,511,Moderate,1
339,526,Moderate,1
558,339,Moderate,1
339,567,Major,0
